Area,Time,Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month
Jharkhand,01-01-2021 14:30,0,0.9,-1,1008,97,2.3,0,0.17,100,1,450,450,1,5,14,1
Jharkhand,01-01-2021 14:45,0,0,-1,1008,97,2.3,0,0.17,100,0,0,450,0,5,14,1
Jharkhand,01-01-2021 15:00,0,0,-0.9,1008,99,2.1,0,0,98,0,0,450,0,4,15,1
Jharkhand,01-01-2021 15:15,0,0,-0.9,1008,99,2.1,0,0,98,0,0,450,0,4,15,1
Jharkhand,01-01-2021 15:30,0,0,-0.9,1008,99,2.1,0,0,98,0,0,450,0,4,15,1
Jharkhand,01-01-2021 15:45,0,0,-0.9,1008,99,2.1,0,0,98,0,0,450,0,4,15,1
Jharkhand,01-01-2021 16:00,0,0,-1,1008,99,2.2,0,0,98,0,0,450,0,4,16,1
Jharkhand,01-01-2021 16:15,0,0,-1,1008,99,2.2,0,0,98,0,0,450,0,4,16,1
Jharkhand,01-01-2021 16:30,0,0,-1,1008,99,2.2,0,0,98,0,0,450,0,4,16,1
Jharkhand,01-01-2021 16:45,0,0,-1,1008,99,2.2,0,0,98,0,0,450,0,4,16,1
Jharkhand,01-01-2021 17:00,0,0,-1.1,1009,99,2.2,0,0,100,0,0,450,0,4,17,1
Jharkhand,01-01-2021 17:15,0,0,-1.1,1009,99,2.2,0,0,100,0,0,450,0,4,17,1
Jharkhand,01-01-2021 17:30,0,0,-1.1,1009,99,2.2,0,0,100,0,0,450,0,4,17,1
Jharkhand,01-01-2021 17:45,0,0,-1.1,1009,99,2.2,0,0,100,0,0,450,0,4,17,1
Jharkhand,01-01-2021 18:00,0,0,-0.6,1009,98,2.4,0,0,100,0,0,450,0,4,18,1
Jharkhand,01-01-2021 18:15,0,0,-0.6,1009,98,2.4,0,0,100,0,0,450,0,4,18,1
Jharkhand,01-01-2021 18:30,0,0,-0.6,1009,98,2.4,0,0,100,0,0,450,0,4,18,1
Jharkhand,01-01-2021 18:45,0,0,-0.6,1009,98,2.4,0,0,100,0,0,450,0,4,18,1
Jharkhand,01-01-2021 19:00,0,0,-0.6,1009,97,2.5,0,0,100,0,0,450,0,4,19,1
Jharkhand,01-01-2021 19:15,0,0,-0.6,1009,97,2.5,0,0,100,0,0,450,0,4,19,1
Jharkhand,01-01-2021 19:30,0,0,-0.6,1009,97,2.5,0,0,100,0,0,450,0,4,19,1
Jharkhand,01-01-2021 19:45,0,0,-0.6,1009,97,2.5,0,0,100,0,0,450,0,4,19,1
Jharkhand,01-01-2021 20:00,0,0,-0.4,1010,98,2.7,0,0,100,0,0,450,0,4,20,1
Jharkhand,01-01-2021 20:15,0,0,-0.4,1010,98,2.7,0,0,100,0,0,450,0,4,20,1
Jharkhand,01-01-2021 20:30,0,0,-0.4,1010,98,2.7,0,0,100,0,0,450,0,4,20,1
Jharkhand,01-01-2021 20:45,0,0,-0.4,1010,98,2.7,0,0,100,0,0,450,0,4,20,1
Jharkhand,01-01-2021 21:00,0,0,-0.3,1010,97,3,0,0,100,0,0,450,0,4,21,1
Jharkhand,01-01-2021 21:15,0,0,-0.3,1010,97,3,0,0,100,0,0,450,0,4,21,1
Jharkhand,01-01-2021 21:30,0,0,-0.3,1010,97,3,0,0,100,0,0,450,0,4,21,1
Jharkhand,01-01-2021 21:45,0,0,-0.3,1010,97,3,0,0,100,0,0,450,0,4,21,1
Jharkhand,01-01-2021 22:00,0,0,-0.3,1011,98,3.1,0,0,94,0,0,450,0,4,22,1
Jharkhand,01-01-2021 22:15,0,0,-0.3,1011,98,3.1,0,0,94,0,0,450,0,4,22,1
Jharkhand,01-01-2021 22:30,0,0,-0.3,1011,98,3.1,0,0,94,0,0,450,0,4,22,1
Jharkhand,01-01-2021 22:45,0,0,-0.3,1011,98,3.1,0,0,94,0,0,450,0,4,22,1
Jharkhand,01-01-2021 23:00,0,0,-0.2,1011,97,3.2,0,0,86,0,0,450,0,4,23,1
Jharkhand,01-01-2021 23:15,0,0,-0.2,1011,97,3.2,0,0,86,0,0,450,0,4,23,1
Jharkhand,01-01-2021 23:30,0,0,-0.2,1011,97,3.2,0,0,86,0,0,450,0,4,23,1
Jharkhand,01-01-2021 23:45,0,0,-0.2,1011,97,3.2,0,0,86,0,0,450,0,4,23,1
Jharkhand,02-01-2021 00:00,0,0,0.3,1011,96,3.5,0,0,92,0,0,450,0,4,0,1
Jharkhand,02-01-2021 00:15,0,0,0.3,1011,96,3.5,0,0,92,0,0,450,0,4,0,1
Jharkhand,02-01-2021 00:30,0,0,0.3,1011,96,3.5,0,0,92,0,0,450,0,4,0,1
Jharkhand,02-01-2021 00:45,0,0,0.3,1011,96,3.5,0,0,92,0,0,450,0,4,0,1
Jharkhand,02-01-2021 01:00,0,0,0.4,1011,95,3.6,0,0,96,0,0,450,0,4,1,1
Jharkhand,02-01-2021 01:15,0,0,0.4,1011,95,3.6,0,0,96,0,0,450,0,4,1,1
Jharkhand,02-01-2021 01:30,0,0,0.4,1011,95,3.6,0,0,96,0,0,450,0,4,1,1
Jharkhand,02-01-2021 01:45,0,0,0.4,1011,95,3.6,0,0,96,0,0,450,0,4,1,1
Jharkhand,02-01-2021 02:00,0,0,0.4,1012,95,3.8,0,0,97,0,0,450,0,4,2,1
Jharkhand,02-01-2021 02:15,0,0,0.4,1012,95,3.8,0,0,97,0,0,450,0,4,2,1
Jharkhand,02-01-2021 02:30,0,0,0.4,1012,95,3.8,0,0,97,0,0,450,0,4,2,1
Jharkhand,02-01-2021 02:45,0,0,0.4,1012,95,3.8,0,0,97,0,0,450,0,4,2,1
Jharkhand,02-01-2021 03:00,0,0,0.4,1012,95,3.4,0,0,96,0,0,450,0,4,3,1
Jharkhand,02-01-2021 03:15,0,0,0.4,1012,95,3.4,0,0,96,0,0,450,0,4,3,1
Jharkhand,02-01-2021 03:30,0,0,0.4,1012,95,3.4,0,0,96,0,0,450,0,4,3,1
Jharkhand,02-01-2021 03:45,0,0,0.4,1012,95,3.4,0,0,96,0,0,450,0,4,3,1
Jharkhand,02-01-2021 04:00,0,0,0.7,1012,96,3.2,0,0,86,0,0,450,0,4,4,1
Jharkhand,02-01-2021 04:15,0,0,0.7,1012,96,3.2,0,0,86,0,0,450,0,4,4,1
Jharkhand,02-01-2021 04:30,0,0,0.7,1012,96,3.2,0,0,86,0,0,450,0,4,4,1
Jharkhand,02-01-2021 04:45,0,0,0.7,1012,96,3.2,0,0,86,0,0,450,0,4,4,1
Jharkhand,02-01-2021 05:00,0,0,0.7,1012,96,3.4,0,0,99,0,0,450,0,4,5,1
Jharkhand,02-01-2021 05:15,0,0,0.7,1012,96,3.4,0,0,99,0,0,450,0,4,5,1
Jharkhand,02-01-2021 05:30,0,0,0.7,1012,96,3.4,0,0,99,0,0,450,0,4,5,1
Jharkhand,02-01-2021 05:45,0,0,0.7,1012,96,3.4,0,0,99,0,0,450,0,4,5,1
Jharkhand,02-01-2021 06:00,0,0,0.5,1013,95,3.7,0,0,99,0,0,450,0,4,6,1
Jharkhand,02-01-2021 06:15,0,0,0.5,1013,95,3.7,0,0,99,0,0,450,0,4,6,1
Jharkhand,02-01-2021 06:30,0,0,0.5,1013,95,3.7,0,0,99,0,0,450,0,4,6,1
Jharkhand,02-01-2021 06:45,0,0,0.5,1013,95,3.7,0,0,99,0,0,450,0,4,6,1
Jharkhand,02-01-2021 07:00,0,0,0.5,1013,95,3.4,0,0,100,0,0,450,0,4,7,1
Jharkhand,02-01-2021 07:15,0,0.3,0.5,1013,95,3.4,0,0,100,1,15,450,0.03,4,7,1
Jharkhand,02-01-2021 07:30,0,3.1,0.5,1013,95,3.4,0,0,100,1,30,450,0.07,4,7,1
Jharkhand,02-01-2021 07:45,0,7.6,0.5,1013,95,3.4,0,0,100,1,45,450,0.1,4,7,1
Jharkhand,02-01-2021 08:00,0,12.5,0.5,1014,96,3.4,0,0,100,1,60,450,0.13,4,8,1
Jharkhand,02-01-2021 08:15,0,7,0.5,1014,96,3.4,0,0,100,1,75,450,0.17,4,8,1
Jharkhand,02-01-2021 08:30,0,3.1,0.5,1014,96,3.4,0,0,100,1,90,450,0.2,4,8,1
Jharkhand,02-01-2021 08:45,0,3.6,0.5,1014,96,3.4,0,0,100,1,105,450,0.23,4,8,1
Jharkhand,02-01-2021 09:00,0,4,0.6,1014,96,3.7,0,0,100,1,120,450,0.27,4,9,1
Jharkhand,02-01-2021 09:15,0,4.3,0.6,1014,96,3.7,0,0,100,1,135,450,0.3,4,9,1
Jharkhand,02-01-2021 09:30,0,4.7,0.6,1014,96,3.7,0,0,100,1,150,450,0.33,4,9,1
Jharkhand,02-01-2021 09:45,0,4.8,0.6,1014,96,3.7,0,0,100,1,165,450,0.37,4,9,1
Jharkhand,02-01-2021 10:00,0,5.1,0.6,1015,96,3.7,0,0,100,1,180,450,0.4,4,10,1
Jharkhand,02-01-2021 10:15,0,10.9,0.6,1015,96,3.7,0,0,100,1,195,450,0.43,4,10,1
Jharkhand,02-01-2021 10:30,0,13.1,0.6,1015,96,3.7,0,0,100,1,210,450,0.47,4,10,1
Jharkhand,02-01-2021 10:45,0,12.4,0.6,1015,96,3.7,0,0,100,1,225,450,0.5,4,10,1
Jharkhand,02-01-2021 11:00,0,11.2,0.9,1015,96,3.2,0,0,100,1,240,450,0.53,4,11,1
Jharkhand,02-01-2021 11:15,0,11.6,0.9,1015,96,3.2,0,0,100,1,255,450,0.57,4,11,1
Jharkhand,02-01-2021 11:30,0,11,0.9,1015,96,3.2,0,0,100,1,270,450,0.6,4,11,1
Jharkhand,02-01-2021 11:45,0,11.1,0.9,1015,96,3.2,0,0,100,1,285,450,0.63,4,11,1
Jharkhand,02-01-2021 12:00,0,13.5,0.9,1015,95,2.6,0,0,100,1,300,450,0.67,4,12,1
Jharkhand,02-01-2021 12:15,0,16.5,0.9,1015,95,2.6,0,0,100,1,315,450,0.7,4,12,1
Jharkhand,02-01-2021 12:30,0,8.1,0.9,1015,95,2.6,0,0,100,1,330,450,0.73,4,12,1
Jharkhand,02-01-2021 12:45,0,3.9,0.9,1015,95,2.6,0,0,100,1,345,450,0.77,4,12,1
Jharkhand,02-01-2021 13:00,0,7.1,1.3,1015,94,1.9,0,0,100,1,360,450,0.8,4,13,1
Jharkhand,02-01-2021 13:15,0,7.4,1.3,1015,94,1.9,0,0,100,1,375,450,0.83,4,13,1
Jharkhand,02-01-2021 13:30,0,5.7,1.3,1015,94,1.9,0,0,100,1,390,450,0.87,4,13,1
Jharkhand,02-01-2021 13:45,0,4,1.3,1015,94,1.9,0,0,100,1,405,450,0.9,4,13,1
Jharkhand,02-01-2021 14:00,0,6.8,1.3,1015,94,1,0,0,100,1,420,450,0.93,4,14,1
Jharkhand,02-01-2021 14:15,0,4.6,1.3,1015,94,1,0,0,100,1,435,450,0.97,4,14,1
Jharkhand,02-01-2021 14:30,0,1.1,1.3,1015,94,1,0,0,100,1,450,450,1,4,14,1
Jharkhand,02-01-2021 14:45,0,0,1.3,1015,94,1,0,0,100,0,0,450,0,4,14,1
Jharkhand,02-01-2021 15:00,0,0,0.8,1016,94,1.8,0,0,100,0,0,450,0,4,15,1
Jharkhand,02-01-2021 15:15,0,0,0.8,1016,94,1.8,0,0,100,0,0,450,0,4,15,1
Jharkhand,02-01-2021 15:30,0,0,0.8,1016,94,1.8,0,0,100,0,0,450,0,4,15,1
Jharkhand,02-01-2021 15:45,0,0,0.8,1016,94,1.8,0,0,100,0,0,450,0,4,15,1
Jharkhand,02-01-2021 16:00,0,0,0.7,1017,95,1.9,0,0,100,0,0,450,0,4,16,1
Jharkhand,02-01-2021 16:15,0,0,0.7,1017,95,1.9,0,0,100,0,0,450,0,4,16,1
Jharkhand,02-01-2021 16:30,0,0,0.7,1017,95,1.9,0,0,100,0,0,450,0,4,16,1
Jharkhand,02-01-2021 16:45,0,0,0.7,1017,95,1.9,0,0,100,0,0,450,0,4,16,1
Jharkhand,02-01-2021 17:00,0,0,0.5,1017,96,1.8,0,0,99,0,0,450,0,4,17,1
Jharkhand,02-01-2021 17:15,0,0,0.5,1017,96,1.8,0,0,99,0,0,450,0,4,17,1
Jharkhand,02-01-2021 17:30,0,0,0.5,1017,96,1.8,0,0,99,0,0,450,0,4,17,1
Jharkhand,02-01-2021 17:45,0,0,0.5,1017,96,1.8,0,0,99,0,0,450,0,4,17,1
Jharkhand,02-01-2021 18:00,0,0,0.1,1017,96,2,0,0,98,0,0,450,0,4,18,1
Jharkhand,02-01-2021 18:15,0,0,0.1,1017,96,2,0,0,98,0,0,450,0,4,18,1
Jharkhand,02-01-2021 18:30,0,0,0.1,1017,96,2,0,0,98,0,0,450,0,4,18,1
Jharkhand,02-01-2021 18:45,0,0,0.1,1017,96,2,0,0,98,0,0,450,0,4,18,1
Jharkhand,02-01-2021 19:00,0,0,0,1017,96,1.4,0,0,98,0,0,450,0,4,19,1
Jharkhand,02-01-2021 19:15,0,0,0,1017,96,1.4,0,0,98,0,0,450,0,4,19,1
Jharkhand,02-01-2021 19:30,0,0,0,1017,96,1.4,0,0,98,0,0,450,0,4,19,1
Jharkhand,02-01-2021 19:45,0,0,0,1017,96,1.4,0,0,98,0,0,450,0,4,19,1
Jharkhand,02-01-2021 20:00,0,0,-0.1,1018,96,1.5,0,0,98,0,0,450,0,4,20,1
Jharkhand,02-01-2021 20:15,0,0,-0.1,1018,96,1.5,0,0,98,0,0,450,0,4,20,1
Jharkhand,02-01-2021 20:30,0,0,-0.1,1018,96,1.5,0,0,98,0,0,450,0,4,20,1
Jharkhand,02-01-2021 20:45,0,0,-0.1,1018,96,1.5,0,0,98,0,0,450,0,4,20,1
Jharkhand,02-01-2021 21:00,0,0,-0.1,1018,97,1.8,0,0,99,0,0,450,0,4,21,1
Jharkhand,02-01-2021 21:15,0,0,-0.1,1018,97,1.8,0,0,99,0,0,450,0,4,21,1
Jharkhand,02-01-2021 21:30,0,0,-0.1,1018,97,1.8,0,0,99,0,0,450,0,4,21,1
Jharkhand,02-01-2021 21:45,0,0,-0.1,1018,97,1.8,0,0,99,0,0,450,0,4,21,1
Jharkhand,02-01-2021 22:00,0,0,-0.2,1018,96,1,0,0,98,0,0,450,0,4,22,1
Jharkhand,02-01-2021 22:15,0,0,-0.2,1018,96,1,0,0,98,0,0,450,0,4,22,1
Jharkhand,02-01-2021 22:30,0,0,-0.2,1018,96,1,0,0,98,0,0,450,0,4,22,1
Jharkhand,02-01-2021 22:45,0,0,-0.2,1018,96,1,0,0,98,0,0,450,0,4,22,1
Jharkhand,02-01-2021 23:00,0,0,-0.3,1018,97,1.5,0,0,95,0,0,450,0,4,23,1
Jharkhand,02-01-2021 23:15,0,0,-0.3,1018,97,1.5,0,0,95,0,0,450,0,4,23,1
Jharkhand,02-01-2021 23:30,0,0,-0.3,1018,97,1.5,0,0,95,0,0,450,0,4,23,1
Jharkhand,02-01-2021 23:45,0,0,-0.3,1018,97,1.5,0,0,95,0,0,450,0,4,23,1
Jharkhand,03-01-2021 00:00,0,0,-0.2,1018,98,2,0,0,94,0,0,450,0,4,0,1
Jharkhand,03-01-2021 00:15,0,0,-0.2,1018,98,2,0,0,94,0,0,450,0,4,0,1
Jharkhand,03-01-2021 00:30,0,0,-0.2,1018,98,2,0,0,94,0,0,450,0,4,0,1
Jharkhand,03-01-2021 00:45,0,0,-0.2,1018,98,2,0,0,94,0,0,450,0,4,0,1
Jharkhand,03-01-2021 01:00,0,0,-0.2,1018,99,2.6,0,0,97,0,0,450,0,4,1,1
Jharkhand,03-01-2021 01:15,0,0,-0.2,1018,99,2.6,0,0,97,0,0,450,0,4,1,1
Jharkhand,03-01-2021 01:30,0,0,-0.2,1018,99,2.6,0,0,97,0,0,450,0,4,1,1
Jharkhand,03-01-2021 01:45,0,0,-0.2,1018,99,2.6,0,0,97,0,0,450,0,4,1,1
Jharkhand,03-01-2021 02:00,0,0,-0.3,1018,98,3.2,0,0,99,0,0,450,0,4,2,1
Jharkhand,03-01-2021 02:15,0,0,-0.3,1018,98,3.2,0,0,99,0,0,450,0,4,2,1
Jharkhand,03-01-2021 02:30,0,0,-0.3,1018,98,3.2,0,0,99,0,0,450,0,4,2,1
Jharkhand,03-01-2021 02:45,0,0,-0.3,1018,98,3.2,0,0,99,0,0,450,0,4,2,1
Jharkhand,03-01-2021 03:00,0,0,-0.1,1018,96,3.8,0,0,98,0,0,450,0,4,3,1
Jharkhand,03-01-2021 03:15,0,0,-0.1,1018,96,3.8,0,0,98,0,0,450,0,4,3,1
Jharkhand,03-01-2021 03:30,0,0,-0.1,1018,96,3.8,0,0,98,0,0,450,0,4,3,1
Jharkhand,03-01-2021 03:45,0,0,-0.1,1018,96,3.8,0,0,98,0,0,450,0,4,3,1
Jharkhand,03-01-2021 04:00,0,0,-0.4,1018,95,4.1,0,0,100,0,0,450,0,4,4,1
Jharkhand,03-01-2021 04:15,0,0,-0.4,1018,95,4.1,0,0,100,0,0,450,0,4,4,1
Jharkhand,03-01-2021 04:30,0,0,-0.4,1018,95,4.1,0,0,100,0,0,450,0,4,4,1
Jharkhand,03-01-2021 04:45,0,0,-0.4,1018,95,4.1,0,0,100,0,0,450,0,4,4,1
Jharkhand,03-01-2021 05:00,0,0,-0.5,1018,94,4.2,0,0,99,0,0,450,0,4,5,1
Jharkhand,03-01-2021 05:15,0,0,-0.5,1018,94,4.2,0,0,99,0,0,450,0,4,5,1
Jharkhand,03-01-2021 05:30,0,0,-0.5,1018,94,4.2,0,0,99,0,0,450,0,4,5,1
Jharkhand,03-01-2021 05:45,0,0,-0.5,1018,94,4.2,0,0,99,0,0,450,0,4,5,1
Jharkhand,03-01-2021 06:00,0,0,-0.4,1018,95,4.8,0,0,100,0,0,450,0,4,6,1
Jharkhand,03-01-2021 06:15,0,0,-0.4,1018,95,4.8,0,0,100,0,0,450,0,4,6,1
Jharkhand,03-01-2021 06:30,0,0,-0.4,1018,95,4.8,0,0,100,0,0,450,0,4,6,1
Jharkhand,03-01-2021 06:45,0,0,-0.4,1018,95,4.8,0,0,100,0,0,450,0,4,6,1
Jharkhand,03-01-2021 07:00,0,0,-0.4,1018,95,5,0,0,100,0,0,450,0,4,7,1
Jharkhand,03-01-2021 07:15,0,0.3,-0.4,1018,95,5,0,0,100,1,15,450,0.03,4,7,1
Jharkhand,03-01-2021 07:30,0,3.4,-0.4,1018,95,5,0,0,100,1,30,450,0.07,4,7,1
Jharkhand,03-01-2021 07:45,0,8.1,-0.4,1018,95,5,0,0,100,1,45,450,0.1,4,7,1
Jharkhand,03-01-2021 08:00,0,13.2,-0.3,1018,94,5.5,0,0,100,1,60,450,0.13,4,8,1
Jharkhand,03-01-2021 08:15,0,7.7,-0.3,1018,94,5.5,0,0,100,1,75,450,0.17,4,8,1
Jharkhand,03-01-2021 08:30,0,12.4,-0.3,1018,94,5.5,0,0,100,1,90,450,0.2,4,8,1
Jharkhand,03-01-2021 08:45,0,16.3,-0.3,1018,94,5.5,0,0,100,1,105,450,0.23,4,8,1
Jharkhand,03-01-2021 09:00,0,8.1,-0.1,1018,93,5.9,0,0,100,1,120,450,0.27,4,9,1
Jharkhand,03-01-2021 09:15,0,5,-0.1,1018,93,5.9,0,0,100,1,135,450,0.3,4,9,1
Jharkhand,03-01-2021 09:30,0,17.6,-0.1,1018,93,5.9,0,0,100,1,150,450,0.33,4,9,1
Jharkhand,03-01-2021 09:45,0,14.7,-0.1,1018,93,5.9,0,0,100,1,165,450,0.37,4,9,1
Jharkhand,03-01-2021 10:00,0,6.9,0.3,1018,92,5.3,0,0.1,100,1,180,450,0.4,5,10,1
Jharkhand,03-01-2021 10:15,0,5.9,0.3,1018,92,5.3,0,0.1,100,1,195,450,0.43,5,10,1
Jharkhand,03-01-2021 10:30,0,8.3,0.3,1018,92,5.3,0,0.1,100,1,210,450,0.47,5,10,1
Jharkhand,03-01-2021 10:45,0,7.8,0.3,1018,92,5.3,0,0.1,100,1,225,450,0.5,5,10,1
Jharkhand,03-01-2021 11:00,0,24.5,0.6,1018,91,5.3,0,0.27,100,1,240,450,0.53,5,11,1
Jharkhand,03-01-2021 11:15,0,17,0.6,1018,91,5.3,0,0.27,100,1,255,450,0.57,5,11,1
Jharkhand,03-01-2021 11:30,0,8.9,0.6,1018,91,5.3,0,0.27,100,1,270,450,0.6,5,11,1
Jharkhand,03-01-2021 11:45,0,9.7,0.6,1018,91,5.3,0,0.27,100,1,285,450,0.63,5,11,1
Jharkhand,03-01-2021 12:00,0,6.7,0.7,1018,92,5.2,0,0.6,100,1,300,450,0.67,5,12,1
Jharkhand,03-01-2021 12:15,0,7.9,0.7,1018,92,5.2,0,0.6,100,1,315,450,0.7,5,12,1
Jharkhand,03-01-2021 12:30,0,6.3,0.7,1018,92,5.2,0,0.6,100,1,330,450,0.73,5,12,1
Jharkhand,03-01-2021 12:45,0,17.5,0.7,1018,92,5.2,0,0.6,100,1,345,450,0.77,5,12,1
Jharkhand,03-01-2021 13:00,0,12,0.3,1018,94,5.4,0,0.79,100,1,360,450,0.8,5,13,1
